80D4F6 20 30 D5    JSR $D530     [80D530] A:0E01 X:0000 Y:0046 S:0133 D:0E68 DB:86 nvMXdizC V:254 H:162 F:55
				8281F1 E5 1C       SBC $1C       [000E84] A:0040 X:0002 Y:0046 S:0128 D:0E68 DB:86 nvmXdizC V:255 H:113 F:55
				8281F3 49 FF FF    EOR #$FFFF             A:FB3A X:0002 Y:0046 S:0128 D:0E68 DB:86 NvmXdizc V:255 H:121 F:55
				8281F6 1A          INC                    A:04C5 X:0002 Y:0046 S:0128 D:0E68 DB:86 nvmXdizc V:255 H:126 F:55
				8281F7 85 1C       STA $1C       [000E84] A:04C6 X:0002 Y:0046 S:0128 D:0E68 DB:86 nvmXdizc V:255 H:129 F:55
				8281F9 80 10       BRA $0010     [82820B] A:04C6 X:0002 Y:0046 S:0128 D:0E68 DB:86 nvmXdizc V:255 H:147 F:55
				82820B C2 21       REP #$21               A:04C6 X:0002 Y:0046 S:0128 D:0E68 DB:86 nvmXdizc V:255 H:152 F:55
				82820D A5 04       LDA $04       [000E6C] A:04C6 X:0002 Y:0046 S:0128 D:0E68 DB:86 nvmXdizc V:255 H:156 F:55
				82820F 65 1A       ADC $1A       [000E82] A:D000 X:0002 Y:0046 S:0128 D:0E68 DB:86 NvmXdizc V:255 H:165 F:55
				828211 85 04       STA $04       [000E6C] A:D000 X:0002 Y:0046 S:0128 D:0E68 DB:86 NvmXdizc V:255 H:173 F:55
				828213 E2 20       SEP #$20               A:D000 X:0002 Y:0046 S:0128 D:0E68 DB:86 NvmXdizc V:255 H:182 F:55
				828215 A9 00       LDA #$00               A:D000 X:0002 Y:0046 S:0128 D:0E68 DB:86 NvMXdizc V:255 H:186 F:55
				828217 24 1B       BIT $1B       [000E83] A:D000 X:0002 Y:0046 S:0128 D:0E68 DB:86 nvMXdiZc V:255 H:189 F:55
				828219 10 01       BPL $0001     [82821C] A:D000 X:0002 Y:0046 S:0128 D:0E68 DB:86 nvMXdiZc V:255 H:196 F:55
				82821C 65 06       ADC $06       [000E6E] A:D000 X:0002 Y:0046 S:0128 D:0E68 DB:86 nvMXdiZc V:255 H:200 F:55
				82821E 85 06       STA $06       [000E6E] A:D014 X:0002 Y:0046 S:0128 D:0E68 DB:86 nvMXdizc V:255 H:207 F:55
				828220 C2 20       REP #$20               A:D014 X:0002 Y:0046 S:0128 D:0E68 DB:86 nvMXdizc V:255 H:213 F:55
				828222 38          SEC                    A:D014 X:0002 Y:0046 S:0128 D:0E68 DB:86 nvmXdizc V:255 H:218 F:55
				828223 A5 07       LDA $07       [000E6F] A:D014 X:0002 Y:0046 S:0128 D:0E68 DB:86 nvmXdizC V:255 H:221 F:55
				828225 E5 1C       SBC $1C       [000E84] A:9D80 X:0002 Y:0046 S:0128 D:0E68 DB:86 NvmXdizC V:255 H:229 F:55
				828227 85 07       STA $07       [000E6F] A:98BA X:0002 Y:0046 S:0128 D:0E68 DB:86 NvmXdizC V:255 H:238 F:55
				828229 E2 20       SEP #$20               A:98BA X:0002 Y:0046 S:0128 D:0E68 DB:86 NvmXdizC V:255 H:246 F:55
				82822B 9C 00 00    STZ $0000     [860000] A:98BA X:0002 Y:0046 S:0128 D:0E68 DB:86 NvMXdizC V:255 H:251 F:55
				82822E 24 1D       BIT $1D       [000E85] A:98BA X:0002 Y:0046 S:0128 D:0E68 DB:86 NvMXdizC V:255 H:257 F:55
				828230 10 03       BPL $0003     [828235] A:98BA X:0002 Y:0046 S:0128 D:0E68 DB:86 nvMXdiZC V:255 H:264 F:55
				828235 A5 09       LDA $09       [000E71] A:98BA X:0002 Y:0046 S:0128 D:0E68 DB:86 nvMXdiZC V:255 H:268 F:55
				828237 ED 00 00    SBC $0000     [860000] A:980A X:0002 Y:0046 S:0128 D:0E68 DB:86 nvMXdizC V:255 H:275 F:55
				82823A 85 09       STA $09       [000E71] A:980A X:0002 Y:0046 S:0128 D:0E68 DB:86 nvMXdizC V:255 H:281 F:55
				82823C 28          PLP                    A:980A X:0002 Y:0046 S:0128 D:0E68 DB:86 nvMXdizC V:255 H:288 F:55
				82823D 6B          RTL                    A:980A X:0002 Y:0046 S:0129 D:0E68 DB:86 nvMXdizc V:255 H:294 F:55

			83B41E 22 EA 8E 84 JSL $848EEA   [848EEA] A:980A X:0002 Y:0046 S:012C D:0E68 DB:86 nvMXdizc V:255 H:305 F:55	JSL $848EEA --> Decrease CDSkel, Continue Skeleton

				848EEA 08          PHP                    A:980A X:0002 Y:0046 S:0129 D:0E68 DB:86 nvMXdizc V:255 H:318 F:55
				848EEB 8B          PHB                    A:980A X:0002 Y:0046 S:0128 D:0E68 DB:86 nvMXdizc V:255 H:323 F:55
				848EEC E2 30       SEP #$30               A:980A X:0002 Y:0046 S:0127 D:0E68 DB:86 nvMXdizc V:255 H:327 F:55
				848EEE C6 13       DEC $13       [000E7B] A:980A X:0002 Y:0046 S:0127 D:0E68 DB:86 nvMXdizc V:255 H:332 F:55
				848EF0 D0 5D       BNE $005D     [848F4F] A:980A X:0002 Y:0046 S:0127 D:0E68 DB:86 nvMXdizc V:256 H:  2 F:55
				848F4F AB          PLB                    A:980A X:0002 Y:0046 S:0127 D:0E68 DB:86 nvMXdizc V:256 H:  6 F:55
				848F50 28          PLP                    A:980A X:0002 Y:0046 S:0128 D:0E68 DB:86 NvMXdizc V:256 H: 13 F:55
				848F51 6B          RTL                    A:980A X:0002 Y:0046 S:0129 D:0E68 DB:86 nvMXdizc V:256 H: 19 F:55

			83B422 22 BE 91 84 JSL $8491BE   [8491BE] A:980A X:0002 Y:0046 S:012C D:0E68 DB:86 nvMXdizc V:256 H: 30 F:55	JSL $8491BE --> Check for colissions and adjust position

				8491BE 08          PHP                    A:980A X:0002 Y:0046 S:0129 D:0E68 DB:86 nvMXdizc V:256 H: 43 F:55
				8491BF 0B          PHD                    A:980A X:0002 Y:0046 S:0128 D:0E68 DB:86 nvMXdizc V:256 H: 48 F:55
