80D4F6 20 30 D5    JSR $D530     [80D530] A:0E01 X:0000 Y:0046 S:0133 D:0E68 DB:86 nvMXdizC V:247 H:115 F:29
				84919A 4A          LSR A                  A:0500 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:250 H: 90 F:29
				84919B 4A          LSR A                  A:0280 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:250 H: 93 F:29
				84919C 18          CLC                    A:0140 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:250 H: 96 F:29
				84919D 65 04       ADC $04       [000004] A:0140 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:250 H: 99 F:29
				84919F A8          TAY                    A:0154 X:0E68 Y:C94F S:0119 D:0000 DB:86 nvmxdizc V:250 H:106 F:29
				8491A0 B7 10       LDA [$10],Y   [7EE954] A:0154 X:0E68 Y:0154 S:0119 D:0000 DB:86 nvmxdizc V:250 H:109 F:29
				8491A2 29 FF 00    AND #$00FF             A:0038 X:0E68 Y:0154 S:0119 D:0000 DB:86 nvmxdizc V:250 H:122 F:29
				8491A5 A8          TAY                    A:0038 X:0E68 Y:0154 S:0119 D:0000 DB:86 nvmxdizc V:250 H:127 F:29
				8491A6 EB          XBA                    A:0038 X:0E68 Y:0038 S:0119 D:0000 DB:86 nvmxdizc V:250 H:130 F:29
				8491A7 0A          ASL A                  A:3800 X:0E68 Y:0038 S:0119 D:0000 DB:86 nvmxdiZc V:250 H:144 F:29
				8491A8 18          CLC                    A:7000 X:0E68 Y:0038 S:0119 D:0000 DB:86 nvmxdizc V:250 H:147 F:29
				8491A9 65 06       ADC $06       [000006] A:7000 X:0E68 Y:0038 S:0119 D:0000 DB:86 nvmxdizc V:250 H:150 F:29
				8491AB AA          TAX                    A:7134 X:0E68 Y:0038 S:0119 D:0000 DB:86 nvmxdizc V:250 H:157 F:29
				8491AC 60          RTS                    A:7134 X:7134 Y:0038 S:0119 D:0000 DB:86 nvmxdizc V:250 H:160 F:29

				8490F9 BF 00 20 7E LDA $7E2000,X [7E9134] A:7134 X:7134 Y:0038 S:011B D:0000 DB:86 nvmxdizc V:250 H:170 F:29
				8490FD A8          TAY                    A:0241 X:7134 Y:0038 S:011B D:0000 DB:86 nvmxdizc V:250 H:180 F:29
				8490FE AD 92 0B    LDA $0B92     [860B92] A:0241 X:7134 Y:0241 S:011B D:0000 DB:86 nvmxdizc V:250 H:183 F:29
				849101 85 10       STA $10       [000010] A:DB57 X:7134 Y:0241 S:011B D:0000 DB:86 Nvmxdizc V:250 H:192 F:29
				849103 AD 94 0B    LDA $0B94     [860B94] A:DB57 X:7134 Y:0241 S:011B D:0000 DB:86 Nvmxdizc V:250 H:199 F:29
				849106 85 12       STA $12       [000012] A:B895 X:7134 Y:0241 S:011B D:0000 DB:86 Nvmxdizc V:250 H:207 F:29
				849108 B7 10       LDA [$10],Y   [95DD98] A:B895 X:7134 Y:0241 S:011B D:0000 DB:86 Nvmxdizc V:250 H:214 F:29
				84910A 29 FF 00    AND #$00FF             A:0000 X:7134 Y:0241 S:011B D:0000 DB:86 nvmxdiZc V:250 H:226 F:29
				84910D 28          PLP                    A:0000 X:7134 Y:0241 S:011B D:0000 DB:86 nvmxdiZc V:250 H:231 F:29
				84910E FA          PLX                    A:0000 X:7134 Y:0241 S:011C D:0000 DB:86 NvMxdizc V:250 H:237 F:29
				84910F 2B          PLD                    A:0000 X:0E68 Y:0241 S:011E D:0000 DB:86 nvMxdizc V:250 H:246 F:29
				849110 60          RTS                    A:0000 X:0E68 Y:0241 S:0120 D:0000 DB:86 nvMxdiZc V:250 H:254 F:29

				849318 B4 05       LDY $05,X     [000E6D] A:0000 X:0E68 Y:0241 S:0122 D:0000 DB:86 nvMxdiZc V:250 H:264 F:29
				84931A 84 10       STY $10       [000010] A:0000 X:0E68 Y:1490 S:0122 D:0000 DB:86 nvMxdizc V:250 H:273 F:29
				84931C B4 08       LDY $08,X     [000E70] A:0000 X:0E68 Y:1490 S:0122 D:0000 DB:86 nvMxdizc V:250 H:280 F:29
				84931E 84 12       STY $12       [000012] A:0000 X:0E68 Y:0A9D S:0122 D:0000 DB:86 nvMxdizc V:250 H:288 F:29
				849320 95 2D       STA $2D,X     [000E95] A:0000 X:0E68 Y:0A9D S:0122 D:0000 DB:86 nvMxdizc V:250 H:295 F:29
				849322 86 2C       STX $2C       [00002C] A:0000 X:0E68 Y:0A9D S:0122 D:0000 DB:86 nvMxdizc V:250 H:302 F:29
				849324 29 3F       AND #$3F               A:0000 X:0E68 Y:0A9D S:0122 D:0000 DB:86 nvMxdizc V:250 H:309 F:29
				849326 0A          ASL A                  A:0000 X:0E68 Y:0A9D S:0122 D:0000 DB:86 nvMxdiZc V:250 H:312 F:29
