80D4F6 20 30 D5    JSR $D530     [80D530] A:0E01 X:0000 Y:0008 S:0133 D:0E68 DB:86 nvMXdizC V:249 H:242 F:37
			88A1C1 22 BE 91 84 JSL $8491BE   [8491BE] A:CFB8 X:0004 Y:0008 S:012C D:0E68 DB:86 NvMXdizc V:250 H:336 F:37		JSL $8491BE --> Check for colissions and adjust position

				8491BE 08          PHP                    A:CFB8 X:0004 Y:0008 S:0129 D:0E68 DB:86 NvMXdizc V:251 H:  9 F:37
				8491BF 0B          PHD                    A:CFB8 X:0004 Y:0008 S:0128 D:0E68 DB:86 NvMXdizc V:251 H: 14 F:37
				8491C0 C2 30       REP #$30               A:CFB8 X:0004 Y:0008 S:0126 D:0E68 DB:86 NvMXdizc V:251 H: 21 F:37
				8491C2 A5 20       LDA $20       [000E88] A:CFB8 X:0004 Y:0008 S:0126 D:0E68 DB:86 Nvmxdizc V:251 H: 26 F:37
				8491C4 F0 15       BEQ $0015     [8491DB] A:CFB8 X:0004 Y:0008 S:0126 D:0E68 DB:86 Nvmxdizc V:251 H: 34 F:37
				8491C6 7B          TDC                    A:CFB8 X:0004 Y:0008 S:0126 D:0E68 DB:86 Nvmxdizc V:251 H: 37 F:37
				8491C7 AA          TAX                    A:0E68 X:0004 Y:0008 S:0126 D:0E68 DB:86 nvmxdizc V:251 H: 40 F:37
				8491C8 A9 00 00    LDA #$0000             A:0E68 X:0E68 Y:0008 S:0126 D:0E68 DB:86 nvmxdizc V:251 H: 43 F:37
				8491CB 5B          TCD                    A:0000 X:0E68 Y:0008 S:0126 D:0E68 DB:86 nvmxdiZc V:251 H: 48 F:37
				8491CC 64 14       STZ $14       [000014] A:0000 X:0E68 Y:0008 S:0126 D:0000 DB:86 nvmxdiZc V:251 H: 51 F:37
				8491CE B5 2B       LDA $2B,X     [000E93] A:0000 X:0E68 Y:0008 S:0126 D:0000 DB:86 nvmxdiZc V:251 H: 58 F:37
				8491D0 29 00 FF    AND #$FF00             A:0004 X:0E68 Y:0008 S:0126 D:0000 DB:86 nvmxdizc V:251 H: 66 F:37
				8491D3 95 2B       STA $2B,X     [000E93] A:0000 X:0E68 Y:0008 S:0126 D:0000 DB:86 nvmxdiZc V:251 H: 71 F:37
				8491D5 20 AC 92    JSR $92AC     [8492AC] A:0000 X:0E68 Y:0008 S:0126 D:0000 DB:86 nvmxdiZc V:251 H: 79 F:37

					8492AC C2 30       REP #$30               A:0000 X:0E68 Y:0008 S:0124 D:0000 DB:86 nvmxdiZc V:251 H: 89 F:37
					8492AE B5 05       LDA $05,X     [000E6D] A:0000 X:0E68 Y:0008 S:0124 D:0000 DB:86 nvmxdiZc V:251 H: 94 F:37
					8492B0 38          SEC                    A:1D3B X:0E68 Y:0008 S:0124 D:0000 DB:86 nvmxdizc V:251 H:102 F:37
					8492B1 F5 22       SBC $22,X     [000E8A] A:1D3B X:0E68 Y:0008 S:0124 D:0000 DB:86 nvmxdizC V:251 H:105 F:37
