80D4F6 20 30 D5    JSR $D530     [80D530] A:0E01 X:0000 Y:0027 S:0133 D:0E68 DB:86 nvMXdizC V:248 H:197 F:52
							8490D1 10 02       BPL $0002     [8490D5] A:0002 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:250 H:266 F:52
							8490D5 18          CLC                    A:0002 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:250 H:270 F:52
							8490D6 75 08       ADC $08,X     [000E70] A:0002 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:250 H:273 F:52
							8490D8 85 02       STA $02       [000002] A:0022 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:250 H:280 F:52
							8490DA 29 F0       AND #$F0               A:0022 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:250 H:285 F:52
							8490DC 85 0A       STA $0A       [00000A] A:0020 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:250 H:288 F:52
							8490DE B5 09       LDA $09,X     [000E71] A:0020 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:250 H:293 F:52
							8490E0 65 03       ADC $03       [000003] A:0001 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:250 H:299 F:52
							8490E2 85 03       STA $03       [000003] A:0001 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:250 H:304 F:52
							8490E4 85 0B       STA $0B       [00000B] A:0001 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:250 H:309 F:52
							8490E6 A5 00       LDA $00       [000000] A:0001 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:250 H:314 F:52
							8490E8 29 0F       AND #$0F               A:00C4 X:0E68 Y:C42D S:011B D:0000 DB:86 NvMxdizc V:250 H:319 F:52
							8490EA 1A          INC                    A:0004 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:250 H:322 F:52
							8490EB 85 0C       STA $0C       [00000C] A:0005 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:250 H:325 F:52
							8490ED A5 02       LDA $02       [000002] A:0005 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:250 H:329 F:52
							8490EF 29 0F       AND #$0F               A:0022 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:250 H:334 F:52
							8490F1 1A          INC                    A:0002 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:250 H:337 F:52
							8490F2 85 0E       STA $0E       [00000E] A:0003 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:251 H:  0 F:52
							8490F4 C2 20       REP #$20               A:0003 X:0E68 Y:C42D S:011B D:0000 DB:86 nvMxdizc V:251 H:  5 F:52
							8490F6 20 6A 91    JSR $916A     [84916A] A:0003 X:0E68 Y:C42D S:011B D:0000 DB:86 nvmxdizc V:251 H: 10 F:52

								84916A A9 00 E8    LDA #$E800             A:0003 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H: 20 F:52
								84916D 85 10       STA $10       [000010] A:E800 X:0E68 Y:C42D S:0119 D:0000 DB:86 Nvmxdizc V:251 H: 24 F:52
								84916F A9 7E 00    LDA #$007E             A:E800 X:0E68 Y:C42D S:0119 D:0000 DB:86 Nvmxdizc V:251 H: 31 F:52
								849172 85 12       STA $12       [000012] A:007E X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H: 36 F:52
								849174 A5 02       LDA $02       [000002] A:007E X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H: 43 F:52
								849176 29 F0 00    AND #$00F0             A:0122 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H: 50 F:52
								849179 0A          ASL A                  A:0020 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H: 54 F:52
								84917A 85 04       STA $04       [000004] A:0040 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H: 57 F:52
								84917C A5 00       LDA $00       [000000] A:0040 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H: 64 F:52
								84917E 29 FF 00    AND #$00FF             A:1EC4 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H: 71 F:52
								849181 4A          LSR A                  A:00C4 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H: 76 F:52
								849182 4A          LSR A                  A:0062 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H: 79 F:52
								849183 4A          LSR A                  A:0031 X:0E68 Y:C42D S:0119 D:0000 DB:86 nvmxdizc V:251 H: 82 F:52
