80D4F6 20 30 D5    JSR $D530     [80D530] A:0E01 X:0000 Y:0002 S:0133 D:0E68 DB:86 nvMXdizC V:250 H:300 F:33
				83BA89 8A          TXA                    A:1300 X:1368 Y:0002 S:012A D:0E68 DB:86 nvmxdiZc V:252 H:128 F:33
				83BA8A 18          CLC                    A:1368 X:1368 Y:0002 S:012A D:0E68 DB:86 nvmxdizc V:252 H:131 F:33
				83BA8B 69 40 00    ADC #$0040             A:1368 X:1368 Y:0002 S:012A D:0E68 DB:86 nvmxdizc V:252 H:144 F:33
				83BA8E AA          TAX                    A:13A8 X:1368 Y:0002 S:012A D:0E68 DB:86 nvmxdizc V:252 H:149 F:33
				83BA8F C9 28 14    CMP #$1428             A:13A8 X:13A8 Y:0002 S:012A D:0E68 DB:86 nvmxdizc V:252 H:152 F:33
				83BA92 90 98       BCC $0098     [83BA2C] A:13A8 X:13A8 Y:0002 S:012A D:0E68 DB:86 Nvmxdizc V:252 H:156 F:33
				83BA2C E2 20       SEP #$20               A:13A8 X:13A8 Y:0002 S:012A D:0E68 DB:86 Nvmxdizc V:252 H:161 F:33
				83BA2E BD 00 00    LDA $0000,X   [8613A8] A:13A8 X:13A8 Y:0002 S:012A D:0E68 DB:86 NvMxdizc V:252 H:165 F:33
				83BA31 F0 54       BEQ $0054     [83BA87] A:1300 X:13A8 Y:0002 S:012A D:0E68 DB:86 nvMxdiZc V:252 H:173 F:33
				83BA87 C2 20       REP #$20               A:1300 X:13A8 Y:0002 S:012A D:0E68 DB:86 nvMxdiZc V:252 H:178 F:33
				83BA89 8A          TXA                    A:1300 X:13A8 Y:0002 S:012A D:0E68 DB:86 nvmxdiZc V:252 H:182 F:33
				83BA8A 18          CLC                    A:13A8 X:13A8 Y:0002 S:012A D:0E68 DB:86 nvmxdizc V:252 H:185 F:33
				83BA8B 69 40 00    ADC #$0040             A:13A8 X:13A8 Y:0002 S:012A D:0E68 DB:86 nvmxdizc V:252 H:188 F:33
				83BA8E AA          TAX                    A:13E8 X:13A8 Y:0002 S:012A D:0E68 DB:86 nvmxdizc V:252 H:193 F:33
				83BA8F C9 28 14    CMP #$1428             A:13E8 X:13E8 Y:0002 S:012A D:0E68 DB:86 nvmxdizc V:252 H:196 F:33
				83BA92 90 98       BCC $0098     [83BA2C] A:13E8 X:13E8 Y:0002 S:012A D:0E68 DB:86 Nvmxdizc V:252 H:200 F:33
				83BA2C E2 20       SEP #$20               A:13E8 X:13E8 Y:0002 S:012A D:0E68 DB:86 Nvmxdizc V:252 H:205 F:33
				83BA2E BD 00 00    LDA $0000,X   [8613E8] A:13E8 X:13E8 Y:0002 S:012A D:0E68 DB:86 NvMxdizc V:252 H:209 F:33
				83BA31 F0 54       BEQ $0054     [83BA87] A:1300 X:13E8 Y:0002 S:012A D:0E68 DB:86 nvMxdiZc V:252 H:217 F:33
				83BA87 C2 20       REP #$20               A:1300 X:13E8 Y:0002 S:012A D:0E68 DB:86 nvMxdiZc V:252 H:222 F:33
				83BA89 8A          TXA                    A:1300 X:13E8 Y:0002 S:012A D:0E68 DB:86 nvmxdiZc V:252 H:226 F:33
				83BA8A 18          CLC                    A:13E8 X:13E8 Y:0002 S:012A D:0E68 DB:86 nvmxdizc V:252 H:229 F:33
				83BA8B 69 40 00    ADC #$0040             A:13E8 X:13E8 Y:0002 S:012A D:0E68 DB:86 nvmxdizc V:252 H:232 F:33
				83BA8E AA          TAX                    A:1428 X:13E8 Y:0002 S:012A D:0E68 DB:86 nvmxdizc V:252 H:237 F:33
				83BA8F C9 28 14    CMP #$1428             A:1428 X:1428 Y:0002 S:012A D:0E68 DB:86 nvmxdizc V:252 H:240 F:33
				83BA92 90 98       BCC $0098     [83BA2C] A:1428 X:1428 Y:0002 S:012A D:0E68 DB:86 nvmxdiZC V:252 H:244 F:33
				83BA94 E2 30       SEP #$30               A:1428 X:1428 Y:0002 S:012A D:0E68 DB:86 nvmxdiZC V:252 H:247 F:33
				83BA96 A9 00       LDA #$00               A:1428 X:0028 Y:0002 S:012A D:0E68 DB:86 nvMXdiZC V:252 H:252 F:33
				83BA98 60          RTS                    A:1400 X:0028 Y:0002 S:012A D:0E68 DB:86 nvMXdiZC V:252 H:255 F:33

			83B744 F0 15       BEQ $0015     [83B75B] A:1400 X:0028 Y:0002 S:012C D:0E68 DB:86 nvMXdiZC V:252 H:265 F:33
			83B75B 60          RTS                    A:1400 X:0028 Y:0002 S:012C D:0E68 DB:86 nvMXdiZC V:252 H:269 F:33

		83B2ED A5 27       LDA $27       [000E8F] A:1400 X:0028 Y:0002 S:012E D:0E68 DB:86 nvMXdiZC V:252 H:279 F:33
